Why at the British Museum? Highwayman! return the stolen goods to its owners! All its colonial pillage!,angry
Rediscovering my love of PreColumbian Jago Cooper's Masters of the Clouds. Awesome!,happy
Really enjoyed hearing talk with such enthusiasm about at this afternoon.,happy
Private curator's tour of exhib inc some items from archive,nocode
two of those ... I would have never thought that they're his,surprise
"Is that the British Museum,Luton?",nocode
Excellent post-classical classicising graffito outside,happy
The goes to St Ives,nocode
"Head of Communications FT, London Closes soon!",not-relevant
"Stonehenge on summer solstice w/ sun rising behind slaughter stone, Bertram Buchanan British 1889-1920",nocode
"Cuneiform Clay tablet; New Babylonian, c.6thc. BCE. Astronomical record about Jupiter; acquired Iraq",nocode
Last week to see 'New Rhythms' at featuring work by Henri Gaudier-Brzeska (closing 21 June),nocode
"Vuillard's ""The Mantelpiece"" (1905)",nocode
"tempted, as staying close to the museum that night",nocode
Loved this exhibition ...,happy
City news we picked up today: Original tweets via:,not-relevant
Thanks for showing us this event: death + paintings = yes! -,happy
"1 of my images selected for 'Evolver' magazine 50 Finalists Show opens 4/7 ""Four Fish""",nocode
Great photos. Definitely going to visit over the summer.,happy
Liverpool Student Offers:,nocode
I bet is good. Search for all your favourite art institutions. Bye for now,happy
To celebrate new Pollock exhibition has amazing ticketed event of live 'Pollock' jazz on 4 July. Visit website for tickets,happy
The exhibition at the is *fantastic*. Closes on 2nd July so hurry hurry! Taster here:,happy
"Just a week left of ""Defining beauty: the body in ancient Greek art"" - on until 5th July!",nocode
Saturday 4 July A symposium of from contemporary Athens NOW,nocode
Buhari joined boko haram in killing Biafra people for the pass three days,not-relevant
Historic Kitchen takes on some pungent from a cookbook.,nocode
I certainly did! I didn't get a chance to look round the gardens so will definitely be back soon!,happy
Gallery no. 1,nocode
Did Napoleon have any relationships with other women after he divorced Josephine?,nocode
LAST CHANCE for GAUDIER-BRZESKA: NEW RHYTHMS closes,nocode
I then wandered through the Ancient Greek galleries. This helmet was a Corinthian offering to Zeus.,nocode
Etching glasses for Thursday nights Gin Performance -6-8pm,nocode
"Teruel ham, an excellent choice. Definitely on my 'to visit' list.",happy
tickets booked! Whoop!,happy
"Cheap_Rayban_32,Click_66",not-relevant
Like those 'melted' carved frames in Paris?,nocode
Better jaw-jaw.. . But I think he managed both.,nocode
GO visit or &amp; take photos of instead of where you can't take photos &amp; waste your time,angry
"Gerrit Dou's ""A Poulterer's Shop"" (c.1670)",nocode
thanks. We gad a good day.,happy
Seems reasonable :),happy
Link por es el tuit más popular en mis 'news feed' de hoy,nocode
Love the exhibition of Kangas inspired.,happy
"looking forward to the private view today, what time does it start?",happy
Love Rivane Neuenschwander's I Wish Your Wish installation,happy
"In that film N. was a glutton for ice cream, does this have any truth in it?",nocode
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Arriving early for Liverpool? See for things to do &amp; offers incl,nocode
There's tours of our gardens (3pm) &amp; art collection (2pm) as part of Castle Hill Open Day tomorrow with Hope to see you there!,happy
Cambridge is spoilt for choice;,happy
"I'm at in London, Greater London",nocode
Searching for a great this summer? Take a peak at what The Edge can offer.,not-relevant
- lovely souvenir of drawings. With,happy
Ancient artefact meets new technology for RAMM’s millionth visitor,nocode
Great museum accounts:,happy
"My favorite is "" Beethoven, or the 'Kiss of the whole world""'; Alois Kolb1900",nocode
This one of my favourites,happy
"fraud laws made, voicelj",nocode
No doubt is one if the best attractions in London.,happy
Helen Wilson talks about her CDA PhD work w/ Do innovative techniques add to,nocode
Yes... but not as his paintings makes me weep 17th c golden age paintings ahhhhhhhh,sad
A frame makes such a difference.Up close Pallas Athene frame is beautiful,happy
Yes it was. It's related with the conquer of Granada in 1492.Then the flower was included in the coat of arms.,nocode
"Learning photography, history and respect for the dead yesterday my son loved it",happy
NOW! Experience the masters at work,happy
and my son and I were excited to be at your beautiful museum in February!,happy
Castle Hill Open Day today 12-5. We'll be in Castle St Methodist Church,nocode
Last week:,nocode
Really looking forward to seeing this Watercolour exhibition,happy
"Find inspiration next week on Bronze Age art, ancient Cyprus and Roman money at",nocode
"Find out more about Allora&amp;Calzadilla's mud sculpture ""HopeHippo""",nocode
"Jacob van Ruisdael's ""A Landscape with a Ruined Castle and a Church""",nocode
"Courtyard of a House in Delft, by Pieter de Hooch 1658 Oil on Canvas",nocode
"The 2rd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
A lunchtime view doesn't get better than this.,happy
Peter Paul Rubens was born in 1577.,nocode
The stupid prick was crushed by my Russian Imperial ancestors. 😂,angry
"Corinthian black-figure hunt krater w/ Caledonian boar &amp; ANTIPHATAS, POLYDAS &amp; EVDOROS (backwards)",nocode
What is the key of the success of the visitors should come to your gallery&amp;not another museum in London?,nocode
Last chance to enter our competition to win tickets to the Indigenous Australia exhibition,nocode
Join &amp; for a Big Bug Hunt on 11th July,nocode
We are transforming our café special evening performances of Pollock inspired jazz,nocode
Rubens Samson and Delilah 1609-10 London,nocode
BritishMuseum: RT All I can say is WOW - Your groundbreaking exhibition is fan…,happy
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
is it Tracy Kendall wallpaper?,nocode
what are the most difficult audiences you have ever reached actively- and why and how?,nocode
Any pictures of Gebhard Leberecht von Blucher flag?,nocode
"Celebrating Africa season, visit the exhibition The Sudanese lyre at",nocode
Ketaki Sheth's photos of the Sidi people are absolutely amazing.,happy
Today I decided not to renew my membership after being shouted at by one of their spaniards.,angry
Booked on to What's it Worth? The Value and Potential of the CDA 27 July. Shld be an interesting day!,happy
The curatorial trainee relaunches the Baroque Galleries at tomorrow!,nocode
Seis da manhã em Outubro... Maldição!,nocode
'Where to see Hepworth' via feat. &amp;,nocode
,nocode
Thank you!,happy
"An early tool from ancient Rome, similar to a Swiss Army knife, is on display at the in Cambridge:",nocode
French 18th century room (33) re-opened with reinstated dome and natural light- fantastic!,happy
Just saw How was disability represented/perceived in Classical Greece?,nocode
Children's Commission .Rivane Neuenschwander 's work of children's fears in London.,nocode
Petroglyphs 5 TIMES OLDER than being destroyed - $45B LNG,not-relevant
"Dr Jago Cooper from will be keynote speaker, speaking on ‘The Power of Research’!",nocode
inspires role models for people with hearing loss.,happy
MPs debated planned privatisation yesterday as members continue their latest 10-day strike.,nocode
In Conversation: with Alan Cotton &amp; David Hempleman-Adams next Thursday via . Come along!,happy
Distance makes the heart grow fonder but already heartbroken shutting for 2 yr refurb on 21Jun; go now❤️,sad
River Stars Reindeer exhibit at taking photos back to community &amp; getting their responses is great.,happy
,nocode
At —,nocode
"Hello from Jerwood Gallery, Hastings! Dr Penny what is your favourite Modern British work in the Collection?",nocode
Construction steams ahead Tate St Ives phase 2,nocode
Born 1577: The Fall of the Damned (1620).,nocode
"I'm at in London, Greater London",nocode
I'm a music who loves her If u ever come to have one of these,happy
Rarely seen watercolour treasures go on display at - 17:45,nocode
The Cheeky Spouse Daily is out! Stories via,nocode
Today our 2 interns visited to reunite our archive documents with objects distributed over 133 years.,nocode
"Davvero bella quest'opera , grazie Dil Benvenuto Tisi A Pagan Sacrifice 1526 London UK",nocode
Spent the day getting lost in the museums of Cambridge especially what an amazing collection,happy
View of L’Estaque by Cézanne at risk of being exported unless a buyer can match the £13m asking price.,sad
said:Napoleón arengaba a esta hora a sus tropas preocupado por si el barro dejaría mover los cañones,not-relevant
"Top work by the exhibitions team and all on a great summer season. Check out Pollock, Ligon and Bratescu, PV tonight!",happy
Nicer girlfriend?,nocode
"Faience vessel from excavations at Sesebi, at the",happy
More beauties from,happy
"It has long been on list to visit. Oh well, will have to be patient.",nocode
Read our new article about &amp; at,nocode
"Fía en tu duro, más que en amigo ninguno.",nocode
tomorrow 4pm go see the discussion on Cross Cultural Exchange with and more,nocode
30 mayo 1887 se descubre el primer sarcófago de (s.IV a.C.),nocode
ahahaha,nocode
Unfortunately the transition narrative parts of those stories were handwaved away in the commentary.,sad
happy birthday libby xx,nocode
A taste for honey: bees in African rock art via,nocode
craigavon trades council sends a message of solidarity,nocode
Start your at Ceviche Old St Gallery from 6pm next week:,nocode
it's very beautiful and creative painting,happy
Sounds to me like is making them take their time.,nocode
: Cover Ulysses-nya Joyce karya Matisse :,nocode
Volunteers needed for ARTIST ROOMS: Gerhard Richter Deadline: Thurs 3 Sept,nocode
"is that the Mold gold cape in the first pic, or am I mistaken?",nocode
Hombre con turbante.1433,nocode
1/2 Record of 18th cent conversation in British soldier &amp; woman Patyegarang...,nocode
"We've joined Instagram. Follow us to stop, look, discover, and share: via",not-relevant
